date,customer_id,store_id,age,gender,age_group,product_name,category,units_sold,unit_price,discount_applied,discounted,sales_amount
2025-03-21,cust_316,store_1,46,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-03-18,cust_268,store_1,54,M,50s_M,Instant Noodles,Pantry,4,1.2,0.05,TRUE,4.56
2025-04-20,cust_283,store_4,58,F,50s_F,Avocados,Produce,2,2.4,0.05,TRUE,4.56
2025-04-16,cust_956,store_4,22,M,20s_M,Frozen Pizza,Frozen Foods,2,3.5,0.1,TRUE,6.3
2025-04-21,cust_972,store_5,19,F,10s_F,Granola Bar,Snacks,4,1.5,0.1,TRUE,5.4
2025-03-16,cust_750,store_1,23,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.0,FALSE,3.2
2025-04-25,cust_623,store_2,59,M,50s_M,Instant Noodles,Pantry,1,1.2,0.0,FALSE,1.2
2025-03-29,cust_289,store_3,48,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.15,TRUE,3.4
2025-03-22,cust_833,store_2,25,F,20s_F,Smoothie Drink,Beverages,2,2.2,0.0,FALSE,4.4
2025-05-06,cust_29,store_1,11,F,10s_F,Granola Bar,Snacks,2,1.5,0.15,TRUE,2.55
2025-03-10,cust_795,store_2,12,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-04-20,cust_792,store_1,62,M,60s_M,Herbal Tea,Beverages,3,2.0,0.15,TRUE,5.1
2025-05-07,cust_99,store_4,16,M,10s_M,Potato Crisps,Snacks,2,1.3,0.15,TRUE,2.21
2025-04-09,cust_615,store_5,56,M,50s_M,Whisky (700ml),Alcohol,3,15.0,0.1,TRUE,40.5
2025-03-26,cust_594,store_3,65,F,60s_F,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-03-30,cust_741,store_5,64,M,60s_M,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-05,cust_187,store_3,41,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-04-05,cust_535,store_2,35,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.1,TRUE,2.88
2025-04-23,cust_243,store_1,18,F,10s_F,Granola Bar,Snacks,1,1.5,0.0,FALSE,1.5
2025-04-12,cust_478,store_2,25,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.05,TRUE,3.04
2025-05-07,cust_640,store_3,50,F,50s_F,Herbal Tea,Beverages,2,2.0,0.1,TRUE,3.6
2025-03-13,cust_825,store_5,58,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-04-27,cust_610,store_4,11,M,10s_M,Cola (500ml),Beverages,1,1.2,0.1,TRUE,1.08
2025-03-02,cust_927,store_4,61,M,60s_M,Herbal Tea,Beverages,3,2.0,0.15,TRUE,5.1
2025-04-07,cust_672,store_3,20,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-04-24,cust_162,store_2,63,F,60s_F,Cheddar Cheese,Dairy,2,2.5,0.15,TRUE,4.25
2025-03-14,cust_766,store_3,51,M,50s_M,Instant Noodles,Pantry,1,1.2,0.1,TRUE,1.08
2025-03-23,cust_112,store_3,55,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.15,TRUE,2.46
2025-04-24,cust_675,store_3,25,M,20s_M,Beef Jerky,Snacks,1,3.5,0.0,FALSE,3.5
2025-05-03,cust_529,store_4,22,F,20s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-05-05,cust_795,store_4,37,F,30s_F,Frozen Berries,Frozen Foods,2,2.8,0.15,TRUE,4.76
2025-04-04,cust_15,store_4,31,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-05-04,cust_840,store_3,51,M,50s_M,Instant Noodles,Pantry,2,1.2,0.1,TRUE,2.16
2025-04-09,cust_383,store_5,50,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.0,FALSE,11.6
2025-04-09,cust_975,store_2,21,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.15,TRUE,1.87
2025-03-09,cust_407,store_1,24,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.15,TRUE,8.92
2025-04-22,cust_118,store_2,44,F,40s_F,Smoothie Drink,Beverages,3,2.2,0.1,TRUE,5.94
2025-03-14,cust_446,store_4,45,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-03-17,cust_907,store_5,46,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-03-24,cust_14,store_2,15,F,10s_F,Granola Bar,Snacks,4,1.5,0.05,TRUE,5.7
2025-04-14,cust_919,store_1,60,M,60s_M,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-03-15,cust_960,store_3,46,M,40s_M,Instant Noodles,Pantry,2,1.2,0.1,TRUE,2.16
2025-04-01,cust_725,store_1,48,F,40s_F,Greek Yoghurt,Dairy,3,2.0,0.15,TRUE,5.1
2025-03-13,cust_445,store_2,36,M,30s_M,Whole Chicken,Meat,3,5.0,0.05,TRUE,14.25
2025-03-19,cust_365,store_2,63,F,60s_F,Avocados,Produce,1,2.4,0.1,TRUE,2.16
2025-03-11,cust_343,store_1,37,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-03-14,cust_105,store_2,12,M,10s_M,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-03-24,cust_507,store_2,40,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-04-28,cust_288,store_3,53,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.1,TRUE,2.61
2025-03-24,cust_143,store_2,42,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-01,cust_791,store_1,13,M,10s_M,Cola (500ml),Beverages,4,1.2,0.15,TRUE,4.08
2025-04-28,cust_734,store_2,65,M,60s_M,Mixed Nuts,Snacks,2,2.9,0.1,TRUE,5.22
2025-04-06,cust_793,store_4,15,M,10s_M,Granola Bar,Snacks,3,1.5,0.05,TRUE,4.27
2025-03-16,cust_607,store_2,26,M,20s_M,Beef Jerky,Snacks,1,3.5,0.15,TRUE,2.98
2025-03-04,cust_633,store_3,52,M,50s_M,Whisky (700ml),Alcohol,4,15.0,0.05,TRUE,57.0
2025-03-29,cust_265,store_5,54,M,50s_M,Instant Noodles,Pantry,2,1.2,0.0,FALSE,2.4
2025-04-16,cust_547,store_3,23,F,20s_F,Frozen Berries,Frozen Foods,4,2.8,0.15,TRUE,9.52
2025-03-16,cust_929,store_3,55,F,50s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-03-06,cust_258,store_1,19,F,10s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-04-11,cust_1000,store_4,37,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-04-22,cust_966,store_3,34,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.1,TRUE,6.75
2025-03-28,cust_921,store_2,47,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.15,TRUE,12.75
2025-03-19,cust_367,store_1,14,M,10s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-03-08,cust_611,store_3,17,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-04-06,cust_505,store_1,30,F,30s_F,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-03-25,cust_479,store_4,14,M,10s_M,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-03-18,cust_865,store_2,31,M,30s_M,Whole Chicken,Meat,2,5.0,0.15,TRUE,8.5
2025-05-07,cust_267,store_2,22,M,20s_M,Cola (500ml),Beverages,4,1.2,0.0,FALSE,4.8
2025-05-07,cust_576,store_1,45,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.0,FALSE,7.5
2025-03-13,cust_601,store_2,45,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-03-07,cust_711,store_1,42,F,40s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-04-11,cust_706,store_2,17,M,10s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-04-24,cust_430,store_2,19,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-03-01,cust_733,store_5,51,F,50s_F,Avocados,Produce,1,2.4,0.05,TRUE,2.28
2025-04-01,cust_63,store_3,62,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.05,TRUE,21.38
2025-03-22,cust_782,store_4,45,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.1,TRUE,9.0
2025-03-29,cust_221,store_3,19,M,10s_M,Energy Drink,Beverages,4,1.8,0.15,TRUE,6.12
2025-03-06,cust_896,store_2,37,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.05,TRUE,7.12
2025-03-07,cust_838,store_1,47,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-05-01,cust_228,store_2,18,M,10s_M,Cola (500ml),Beverages,3,1.2,0.1,TRUE,3.24
2025-03-09,cust_505,store_2,37,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.0,FALSE,3.2
2025-03-20,cust_527,store_1,47,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-03-27,cust_724,store_1,29,M,20s_M,Cola (500ml),Beverages,2,1.2,0.1,TRUE,2.16
2025-05-06,cust_515,store_5,20,F,20s_F,Smoothie Drink,Beverages,3,2.2,0.05,TRUE,6.27
2025-03-23,cust_255,store_4,38,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-04-21,cust_461,store_3,60,F,60s_F,Avocados,Produce,1,2.4,0.0,FALSE,2.4
2025-03-19,cust_896,store_1,33,M,30s_M,Whole Chicken,Meat,3,5.0,0.15,TRUE,12.75
2025-05-07,cust_245,store_3,46,M,40s_M,Instant Noodles,Pantry,3,1.2,0.1,TRUE,3.24
2025-03-04,cust_816,store_4,34,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-03-01,cust_596,store_4,52,M,50s_M,Mixed Nuts,Snacks,2,2.9,0.0,FALSE,5.8
2025-04-22,cust_477,store_2,42,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.05,TRUE,7.6
2025-03-05,cust_737,store_2,50,M,50s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-04-04,cust_767,store_1,17,F,10s_F,Avocados,Produce,1,2.4,0.1,TRUE,2.16
2025-04-02,cust_478,store_5,17,M,10s_M,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-04-06,cust_519,store_3,48,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.15,TRUE,3.4
2025-04-06,cust_194,store_2,18,F,10s_F,Granola Bar,Snacks,4,1.5,0.15,TRUE,5.1
2025-04-26,cust_991,store_5,34,F,30s_F,Granola Bar,Snacks,1,1.5,0.15,TRUE,1.27
2025-03-14,cust_210,store_2,51,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-03-10,cust_272,store_1,50,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-05-06,cust_772,store_3,12,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-04-23,cust_305,store_1,62,F,60s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-04-20,cust_90,store_4,23,M,20s_M,Energy Drink,Beverages,1,1.8,0.05,TRUE,1.71
2025-05-03,cust_465,store_4,16,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-03-31,cust_932,store_1,21,F,20s_F,Frozen Berries,Frozen Foods,4,2.8,0.15,TRUE,9.52
2025-04-03,cust_58,store_2,27,F,20s_F,Frozen Berries,Frozen Foods,4,2.8,0.05,TRUE,10.64
2025-04-27,cust_458,store_5,63,M,60s_M,Cheddar Cheese,Dairy,2,2.5,0.15,TRUE,4.25
2025-05-02,cust_599,store_5,50,M,50s_M,Mixed Nuts,Snacks,2,2.9,0.0,FALSE,5.8
2025-04-09,cust_767,store_3,48,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-05-03,cust_632,store_5,54,F,50s_F,Herbal Tea,Beverages,3,2.0,0.05,TRUE,5.7
2025-04-25,cust_768,store_4,64,F,60s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-04-14,cust_144,store_5,57,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-04-03,cust_164,store_1,52,M,50s_M,Mixed Nuts,Snacks,2,2.9,0.05,TRUE,5.51
2025-05-04,cust_245,store_3,61,F,60s_F,Greek Yoghurt,Dairy,2,2.0,0.1,TRUE,3.6
2025-05-01,cust_31,store_4,53,M,50s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-03-23,cust_828,store_4,48,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.0,FALSE,15.0
2025-03-09,cust_953,store_4,23,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-04-24,cust_59,store_1,57,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.1,TRUE,9.0
2025-03-04,cust_715,store_4,25,M,20s_M,Beef Jerky,Snacks,1,3.5,0.15,TRUE,2.98
2025-04-05,cust_449,store_1,30,M,30s_M,Whole Chicken,Meat,4,5.0,0.1,TRUE,18.0
2025-04-02,cust_138,store_2,16,F,10s_F,Granola Bar,Snacks,3,1.5,0.15,TRUE,3.82
2025-03-25,cust_586,store_2,14,M,10s_M,Energy Drink,Beverages,2,1.8,0.1,TRUE,3.24
2025-04-06,cust_23,store_1,40,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-05-07,cust_322,store_1,59,M,50s_M,Instant Noodles,Pantry,2,1.2,0.0,FALSE,2.4
2025-03-08,cust_845,store_2,60,M,60s_M,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-04-13,cust_284,store_3,49,F,40s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-04-14,cust_188,store_1,23,F,20s_F,Smoothie Drink,Beverages,2,2.2,0.05,TRUE,4.18
2025-03-10,cust_701,store_4,24,M,20s_M,Energy Drink,Beverages,3,1.8,0.05,TRUE,5.13
2025-05-01,cust_741,store_5,35,M,30s_M,Whole Chicken,Meat,3,5.0,0.1,TRUE,13.5
2025-03-06,cust_978,store_5,51,F,50s_F,Avocados,Produce,1,2.4,0.1,TRUE,2.16
2025-04-06,cust_79,store_5,33,F,30s_F,Granola Bar,Snacks,4,1.5,0.1,TRUE,5.4
2025-03-15,cust_827,store_5,64,M,60s_M,Herbal Tea,Beverages,1,2.0,0.05,TRUE,1.9
2025-04-22,cust_769,store_3,35,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-03-13,cust_240,store_5,54,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.05,TRUE,11.02
2025-05-05,cust_490,store_2,20,F,20s_F,Greek Yoghurt,Dairy,2,2.0,0.1,TRUE,3.6
2025-03-05,cust_67,store_3,63,F,60s_F,Herbal Tea,Beverages,3,2.0,0.1,TRUE,5.4
2025-03-09,cust_92,store_3,54,F,50s_F,Avocados,Produce,4,2.4,0.15,TRUE,8.16
2025-04-16,cust_842,store_4,27,F,20s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-14,cust_375,store_1,21,M,20s_M,Cola (500ml),Beverages,1,1.2,0.15,TRUE,1.02
2025-05-01,cust_269,store_1,28,F,20s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-03-12,cust_5,store_2,18,M,10s_M,Granola Bar,Snacks,3,1.5,0.05,TRUE,4.27
2025-03-07,cust_53,store_5,31,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.1,TRUE,5.4
2025-04-13,cust_558,store_4,42,M,40s_M,Instant Noodles,Pantry,1,1.2,0.0,FALSE,1.2
2025-04-22,cust_499,store_5,18,F,10s_F,Smoothie Drink,Beverages,3,2.2,0.0,FALSE,6.6
2025-04-26,cust_106,store_2,22,F,20s_F,Greek Yoghurt,Dairy,2,2.0,0.15,TRUE,3.4
2025-04-18,cust_313,store_2,30,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-03-25,cust_771,store_5,64,F,60s_F,Greek Yoghurt,Dairy,4,2.0,0.1,TRUE,7.2
2025-03-22,cust_731,store_3,56,M,50s_M,Instant Noodles,Pantry,2,1.2,0.15,TRUE,2.04
2025-03-17,cust_833,store_4,45,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.15,TRUE,3.4
2025-03-29,cust_996,store_3,53,F,50s_F,Mixed Nuts,Snacks,2,2.9,0.0,FALSE,5.8
2025-03-11,cust_237,store_2,25,F,20s_F,Greek Yoghurt,Dairy,1,2.0,0.05,TRUE,1.9
2025-04-01,cust_546,store_2,37,M,30s_M,Whole Chicken,Meat,2,5.0,0.0,FALSE,10.0
2025-04-08,cust_182,store_3,18,F,10s_F,Granola Bar,Snacks,3,1.5,0.15,TRUE,3.82
2025-03-11,cust_112,store_2,14,M,10s_M,Potato Crisps,Snacks,4,1.3,0.15,TRUE,4.42
2025-04-10,cust_947,store_2,60,M,60s_M,Mixed Nuts,Snacks,2,2.9,0.0,FALSE,5.8
2025-04-20,cust_916,store_2,54,M,50s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-03-24,cust_416,store_5,17,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.15,TRUE,1.87
2025-03-06,cust_736,store_3,55,F,50s_F,Herbal Tea,Beverages,2,2.0,0.15,TRUE,3.4
2025-04-24,cust_396,store_1,38,M,30s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-05-04,cust_303,store_5,61,M,60s_M,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-04-28,cust_72,store_2,32,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-05-09,cust_663,store_1,35,F,30s_F,Granola Bar,Snacks,3,1.5,0.1,TRUE,4.05
2025-04-27,cust_969,store_5,31,F,30s_F,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-04-04,cust_251,store_3,61,F,60s_F,Herbal Tea,Beverages,4,2.0,0.05,TRUE,7.6
2025-03-30,cust_203,store_1,43,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-04-24,cust_76,store_5,44,F,40s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-04-11,cust_2,store_4,33,M,30s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-05-05,cust_110,store_2,62,M,60s_M,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-08,cust_563,store_4,20,F,20s_F,Frozen Berries,Frozen Foods,1,2.8,0.1,TRUE,2.52
2025-04-08,cust_987,store_3,34,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-03-05,cust_443,store_4,21,M,20s_M,Cola (500ml),Beverages,3,1.2,0.15,TRUE,3.06
2025-05-05,cust_195,store_3,32,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.1,TRUE,11.52
2025-05-08,cust_783,store_2,33,F,30s_F,Frozen Berries,Frozen Foods,3,2.8,0.0,FALSE,8.4
2025-05-04,cust_860,store_4,18,F,10s_F,Smoothie Drink,Beverages,4,2.2,0.15,TRUE,7.48
2025-03-12,cust_610,store_1,11,F,10s_F,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-04-04,cust_987,store_4,58,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-03-22,cust_58,store_5,26,M,20s_M,Energy Drink,Beverages,3,1.8,0.15,TRUE,4.59
2025-04-12,cust_650,store_4,30,M,30s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-08,cust_616,store_1,22,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-05-10,cust_921,store_3,35,F,30s_F,Frozen Berries,Frozen Foods,1,2.8,0.0,FALSE,2.8
2025-04-16,cust_477,store_3,13,M,10s_M,Cola (500ml),Beverages,4,1.2,0.0,FALSE,4.8
2025-05-05,cust_802,store_1,42,F,40s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-04-10,cust_140,store_3,32,F,30s_F,Frozen Berries,Frozen Foods,4,2.8,0.15,TRUE,9.52
2025-04-02,cust_675,store_2,51,M,50s_M,Instant Noodles,Pantry,3,1.2,0.05,TRUE,3.42
2025-03-05,cust_394,store_3,56,F,50s_F,Avocados,Produce,3,2.4,0.0,FALSE,7.2
2025-04-21,cust_697,store_4,42,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.05,TRUE,1.9
2025-03-21,cust_721,store_4,62,F,60s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-04-11,cust_181,store_3,25,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.1,TRUE,5.4
2025-03-27,cust_636,store_5,48,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-04-23,cust_937,store_1,42,M,40s_M,Red Wine (750ml),Alcohol,3,7.5,0.1,TRUE,20.25
2025-03-14,cust_578,store_4,17,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.05,TRUE,2.09
2025-04-26,cust_519,store_5,28,M,20s_M,Beef Jerky,Snacks,3,3.5,0.05,TRUE,9.97
2025-05-10,cust_177,store_4,29,M,20s_M,Cola (500ml),Beverages,4,1.2,0.0,FALSE,4.8
2025-03-25,cust_518,store_2,61,F,60s_F,Herbal Tea,Beverages,3,2.0,0.1,TRUE,5.4
2025-03-08,cust_130,store_5,25,M,20s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-03-19,cust_403,store_2,22,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.0,FALSE,3.2
2025-03-08,cust_818,store_2,18,F,10s_F,Granola Bar,Snacks,2,1.5,0.0,FALSE,3.0
2025-04-19,cust_437,store_1,32,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-03-28,cust_833,store_4,15,M,10s_M,Granola Bar,Snacks,2,1.5,0.15,TRUE,2.55
2025-03-02,cust_581,store_3,45,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.15,TRUE,38.25
2025-03-14,cust_102,store_1,32,M,30s_M,Red Wine (750ml),Alcohol,2,7.5,0.1,TRUE,13.5
2025-05-02,cust_243,store_1,29,M,20s_M,Beef Jerky,Snacks,3,3.5,0.0,FALSE,10.5
2025-05-01,cust_692,store_1,61,M,60s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-03-10,cust_769,store_1,29,M,20s_M,Beef Jerky,Snacks,2,3.5,0.15,TRUE,5.95
2025-05-06,cust_308,store_4,48,M,40s_M,Instant Noodles,Pantry,2,1.2,0.0,FALSE,2.4
2025-03-22,cust_426,store_2,30,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.05,TRUE,12.16
2025-04-27,cust_551,store_5,64,M,60s_M,Cheddar Cheese,Dairy,4,2.5,0.1,TRUE,9.0
2025-03-09,cust_967,store_5,19,M,10s_M,Potato Crisps,Snacks,3,1.3,0.05,TRUE,3.71
2025-04-16,cust_50,store_3,21,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-04-16,cust_924,store_5,38,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.1,TRUE,27.0
2025-03-13,cust_313,store_2,20,F,20s_F,Greek Yoghurt,Dairy,1,2.0,0.15,TRUE,1.7
2025-04-12,cust_369,store_2,63,M,60s_M,Mixed Nuts,Snacks,1,2.9,0.15,TRUE,2.46
2025-03-26,cust_144,store_5,38,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.05,TRUE,1.9
2025-05-04,cust_49,store_4,46,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-04-20,cust_546,store_2,65,F,60s_F,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-03-13,cust_911,store_4,28,F,20s_F,Frozen Berries,Frozen Foods,2,2.8,0.1,TRUE,5.04
2025-03-18,cust_230,store_2,16,M,10s_M,Energy Drink,Beverages,3,1.8,0.0,FALSE,5.4
2025-03-10,cust_929,store_5,52,F,50s_F,Herbal Tea,Beverages,2,2.0,0.05,TRUE,3.8
2025-03-09,cust_312,store_3,39,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.0,FALSE,7.5
2025-04-18,cust_836,store_5,65,M,60s_M,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-03-08,cust_679,store_4,54,M,50s_M,Mixed Nuts,Snacks,4,2.9,0.15,TRUE,9.86
2025-04-07,cust_801,store_3,42,M,40s_M,Instant Noodles,Pantry,2,1.2,0.1,TRUE,2.16
2025-05-10,cust_638,store_3,41,F,40s_F,Herbal Tea,Beverages,1,2.0,0.15,TRUE,1.7
2025-04-21,cust_944,store_4,65,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.1,TRUE,20.25
2025-03-13,cust_365,store_5,57,F,50s_F,Avocados,Produce,2,2.4,0.15,TRUE,4.08
2025-03-05,cust_423,store_3,37,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.15,TRUE,1.7
2025-04-10,cust_70,store_2,30,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.1,TRUE,11.52
2025-03-16,cust_331,store_4,21,M,20s_M,Frozen Pizza,Frozen Foods,2,3.5,0.15,TRUE,5.95
2025-03-07,cust_617,store_4,52,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.15,TRUE,2.46
2025-04-18,cust_475,store_4,31,F,30s_F,Granola Bar,Snacks,1,1.5,0.15,TRUE,1.27
2025-05-02,cust_843,store_1,13,M,10s_M,Granola Bar,Snacks,3,1.5,0.05,TRUE,4.27
2025-05-02,cust_169,store_1,27,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.05,TRUE,2.09
2025-04-06,cust_152,store_5,17,F,10s_F,Avocados,Produce,3,2.4,0.15,TRUE,6.12
2025-04-05,cust_186,store_4,63,F,60s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-14,cust_922,store_5,35,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-03-02,cust_258,store_4,14,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-04-01,cust_1000,store_4,15,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.15,TRUE,1.87
2025-04-02,cust_931,store_2,61,F,60s_F,Cheddar Cheese,Dairy,1,2.5,0.0,FALSE,2.5
2025-04-30,cust_134,store_2,39,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.1,TRUE,40.5
2025-04-29,cust_790,store_2,52,F,50s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-04-16,cust_420,store_3,36,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.1,TRUE,40.5
2025-04-15,cust_686,store_3,48,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
